id,utterance,intent,slots,tool_name,tool_arguments,risk_level,requires_confirmation,expected_result,source,language,domain
479d0e7e9bd0,look for notes documents,search_files,"{""file_type"": ""docx"", ""folder"": ""Downloads"", ""query"": ""notes""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Downloads"", ""query"": ""notes""}",low,False,Search results for notes,synthetic_template,en,laptop_assistant
3bc4622e7463,i need you to go to Notepad when possible,switch_app,"{""app"": ""notepad"", ""display_name"": ""Notepad""}",switch_application,"{""app"": ""notepad""}",low,False,Notepad handled,synthetic_paraphrase_wrapper,en,laptop_assistant
70ec37445fff,jarvis find assignment files in Music when possible,search_files,"{""file_type"": ""xlsx"", ""folder"": ""Music"", ""query"": ""assignment""}",search_files,"{""file_type"": ""xlsx"", ""folder"": ""Music"", ""query"": ""assignment""}",low,False,Search results for assignment,synthetic_paraphrase_wrapper,en,laptop_assistant
eb870edaf528,could you find presentation files in Desktop when possible,search_files,"{""file_type"": ""mp4"", ""folder"": ""Desktop"", ""query"": ""presentation""}",search_files,"{""file_type"": ""mp4"", ""folder"": ""Desktop"", ""query"": ""presentation""}",low,False,Search results for presentation,synthetic_paraphrase_wrapper,en,laptop_assistant
264ffb5eaa3e,please add add this to my todo list to project bugs please,append_note,"{""content"": ""add this to my todo list"", ""title"": ""project bugs""}",append_to_note,"{""content"": ""add this to my todo list"", ""title"": ""project bugs""}",low,False,Note project bugs updated,synthetic_paraphrase_wrapper,en,laptop_assistant
d52402d117f5,set timer for 10 minutes,start_timer,"{""duration"": ""10 minutes""}",start_timer,"{""duration"": ""10 minutes""}",low,False,Timer set for 10 minutes,synthetic_template,en,laptop_assistant
8626c94182ba,can you switch off the speaker in the kitchen when possible,smart_home_off,"{""device"": ""speaker"", ""room"": ""kitchen"", ""state"": ""off""}",control_smart_home_device,"{""device"": ""speaker"", ""room"": ""kitchen"", ""state"": ""off""}",medium,False,Smart home device turned off,synthetic_paraphrase_wrapper,en,laptop_assistant
a8676dd9f7e8,jarvis find resume files in Desktop right now,search_files,"{""file_type"": ""pdf"", ""folder"": ""Desktop"", ""query"": ""resume""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Desktop"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_paraphrase_wrapper,en,laptop_assistant
87e3f599400f,can you remind me to take medicine in 20 minutes for me,set_reminder,"{""task"": ""take medicine"", ""time"": ""in 20 minutes""}",set_reminder,"{""task"": ""take medicine"", ""time"": ""in 20 minutes""}",low,False,Reminder created,synthetic_paraphrase_wrapper,en,laptop_assistant
17aeefd01340,i need you to volume 90 percent,set_volume,"{""level"": 90}",set_system_volume,"{""level"": 90}",low,False,Volume set to 90%,synthetic_paraphrase_wrapper,en,laptop_assistant
dd636cd7dc9f,jarvis find budget files in Pictures right now,search_files,"{""file_type"": ""zip"", ""folder"": ""Pictures"", ""query"": ""budget""}",search_files,"{""file_type"": ""zip"", ""folder"": ""Pictures"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_paraphrase_wrapper,en,laptop_assistant
1d5989b6e477,hey jarvis look for meeting documents please,search_files,"{""file_type"": ""docx"", ""folder"": ""Pictures"", ""query"": ""meeting""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Pictures"", ""query"": ""meeting""}",low,False,Search results for meeting,synthetic_paraphrase_wrapper,en,laptop_assistant
fe5c8656ae4b,hey jarvis schedule class lecture today tomorrow morning for me,create_calendar_event,"{""date"": ""today"", ""time"": ""tomorrow morning"", ""title"": ""class lecture""}",create_calendar_event,"{""date"": ""today"", ""time"": ""tomorrow morning"", ""title"": ""class lecture""}",medium,True,Calendar event confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
d1d2e694960a,show me txt files related to budget,search_files,"{""file_type"": ""txt"", ""folder"": ""Desktop"", ""query"": ""budget""}",search_files,"{""file_type"": ""txt"", ""folder"": ""Desktop"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_template,en,laptop_assistant
4d40afe9992c,look for budget documents,search_files,"{""file_type"": ""py"", ""folder"": ""Projects"", ""query"": ""budget""}",search_files,"{""file_type"": ""py"", ""folder"": ""Projects"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_template,en,laptop_assistant
ac976e79d890,i need you to turn on kitchen lights right now,smart_home_on,"{""device"": ""lights"", ""room"": ""kitchen"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""lights"", ""room"": ""kitchen"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_paraphrase_wrapper,en,laptop_assistant
05689c338e8f,could you search for script pdf files in Videos when possible,search_files,"{""file_type"": ""pdf"", ""folder"": ""Videos"", ""query"": ""script""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Videos"", ""query"": ""script""}",low,False,Search results for script,synthetic_paraphrase_wrapper,en,laptop_assistant
9ececa6ebe8c,jarvis set sound to 90,set_volume,"{""level"": 90}",set_system_volume,"{""level"": 90}",low,False,Volume set to 90%,synthetic_template,en,laptop_assistant
2f6620e25540,show me jpg files related to budget quickly,search_files,"{""file_type"": ""jpg"", ""folder"": ""Downloads"", ""query"": ""budget""}",search_files,"{""file_type"": ""jpg"", ""folder"": ""Downloads"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_paraphrase_wrapper,en,laptop_assistant
96be6e5bbc03,show me py files related to project report,search_files,"{""file_type"": ""py"", ""folder"": ""Projects"", ""query"": ""project report""}",search_files,"{""file_type"": ""py"", ""folder"": ""Projects"", ""query"": ""project report""}",low,False,Search results for project report,synthetic_template,en,laptop_assistant
6436da9c3451,please open presentation.png,open_file,"{""file_name"": ""presentation.png""}",open_file,"{""file_name"": ""presentation.png""}",medium,False,presentation.png opened,synthetic_paraphrase_wrapper,en,laptop_assistant
dd38e80a652f,remind me to leave for class tonight,set_reminder,"{""task"": ""leave for class"", ""time"": ""tonight""}",set_reminder,"{""task"": ""leave for class"", ""time"": ""tonight""}",low,False,Reminder created,synthetic_template,en,laptop_assistant
247bec234eaf,could you bring up PowerShell,open_app,"{""app"": ""powershell"", ""display_name"": ""PowerShell""}",open_application,"{""app"": ""powershell""}",low,False,PowerShell handled,synthetic_paraphrase_wrapper,en,laptop_assistant
6cff85d960e4,i need you to volume 15 percent for me,set_volume,"{""level"": 15}",set_system_volume,"{""level"": 15}",low,False,Volume set to 15%,synthetic_paraphrase_wrapper,en,laptop_assistant
d08d21afb3a8,turn on study room TV,smart_home_on,"{""device"": ""TV"", ""room"": ""study room"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""TV"", ""room"": ""study room"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_template,en,laptop_assistant
bc801b9cb2a6,i need you to show me pptx files related to photo when possible,search_files,"{""file_type"": ""pptx"", ""folder"": ""Videos"", ""query"": ""photo""}",search_files,"{""file_type"": ""pptx"", ""folder"": ""Videos"", ""query"": ""photo""}",low,False,Search results for photo,synthetic_paraphrase_wrapper,en,laptop_assistant
8d0332745475,schedule team meeting this weekend tomorrow morning,create_calendar_event,"{""date"": ""this weekend"", ""time"": ""tomorrow morning"", ""title"": ""team meeting""}",create_calendar_event,"{""date"": ""this weekend"", ""time"": ""tomorrow morning"", ""title"": ""team meeting""}",medium,True,Calendar event confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
fb0bbf8c5d06,jarvis look for budget documents please,search_files,"{""file_type"": ""txt"", ""folder"": ""Videos"", ""query"": ""budget""}",search_files,"{""file_type"": ""txt"", ""folder"": ""Videos"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_paraphrase_wrapper,en,laptop_assistant
47f4cea5df03,email the document for me,clarify_ambiguous,"{""reason"": ""recipient/document missing""}",ask_clarification,"{""question"": ""Could you clarify? recipient/document missing.""}",none,False,Clarification requested,synthetic_paraphrase_wrapper,en,laptop_assistant
90a01b0a710f,put speaker volume at 85 percent please,set_volume,"{""level"": 85}",set_system_volume,"{""level"": 85}",low,False,Volume set to 85%,synthetic_paraphrase_wrapper,en,laptop_assistant
70466f97c339,mute my laptop,mute_volume,"{""mute"": true}",mute_system_volume,"{""mute"": true}",low,False,System mute updated,synthetic_template,en,laptop_assistant
31a441572c9f,schedule team meeting on 25 June tomorrow morning please,create_calendar_event,"{""date"": ""on 25 June"", ""time"": ""tomorrow morning"", ""title"": ""team meeting""}",create_calendar_event,"{""date"": ""on 25 June"", ""time"": ""tomorrow morning"", ""title"": ""team meeting""}",medium,True,Calendar event confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
539f85a2cee4,jarvis open resume.py right now,open_file,"{""file_name"": ""resume.py""}",open_file,"{""file_name"": ""resume.py""}",medium,False,resume.py opened,synthetic_paraphrase_wrapper,en,laptop_assistant
f2adfbbb9e26,find resume files in Videos,search_files,"{""file_type"": ""zip"", ""folder"": ""Videos"", ""query"": ""resume""}",search_files,"{""file_type"": ""zip"", ""folder"": ""Videos"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_template,en,laptop_assistant
e7d06adcf302,can you send meeting.txt to trash for me,delete_file,"{""file_name"": ""meeting.txt""}",delete_file,"{""file_name"": ""meeting.txt"", ""mode"": ""trash""}",high,True,Trash confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
51d78d57a22e,search web for weather in Gurgaon,search_web,"{""query"": ""weather in Gurgaon""}",search_web,"{""query"": ""weather in Gurgaon""}",low,False,Web search opened for weather in Gurgaon,synthetic_template,en,laptop_assistant
ad44fb4db5c4,i need you to go to Projects quickly,open_folder,"{""folder"": ""Projects""}",open_folder,"{""folder"": ""Projects""}",low,False,Projects folder opened,synthetic_paraphrase_wrapper,en,laptop_assistant
b30c405050e7,hey jarvis move resume.txt to Documents please,move_file,"{""destination"": ""Documents"", ""file_name"": ""resume.txt""}",move_file,"{""destination"": ""Documents"", ""file_name"": ""resume.txt""}",medium,True,File move preview created,synthetic_paraphrase_wrapper,en,laptop_assistant
93983bde3c0f,i need you to disable bedroom speaker please,smart_home_off,"{""device"": ""speaker"", ""room"": ""bedroom"", ""state"": ""off""}",control_smart_home_device,"{""device"": ""speaker"", ""room"": ""bedroom"", ""state"": ""off""}",medium,False,Smart home device turned off,synthetic_paraphrase_wrapper,en,laptop_assistant
b03692fd02a6,please schedule class lecture on Friday in 20 minutes when possible,create_calendar_event,"{""date"": ""on Friday"", ""time"": ""in 20 minutes"", ""title"": ""class lecture""}",create_calendar_event,"{""date"": ""on Friday"", ""time"": ""in 20 minutes"", ""title"": ""class lecture""}",medium,True,Calendar event confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
c68a125b5375,search for resume xlsx files in Desktop please,search_files,"{""file_type"": ""xlsx"", ""folder"": ""Desktop"", ""query"": ""resume""}",search_files,"{""file_type"": ""xlsx"", ""folder"": ""Desktop"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_paraphrase_wrapper,en,laptop_assistant
bec6f0b9cc0f,search for presentation png files in Downloads,search_files,"{""file_type"": ""png"", ""folder"": ""Downloads"", ""query"": ""presentation""}",search_files,"{""file_type"": ""png"", ""folder"": ""Downloads"", ""query"": ""presentation""}",low,False,Search results for presentation,synthetic_template,en,laptop_assistant
862377022f57,i need you to look for notes documents,search_files,"{""file_type"": ""png"", ""folder"": ""Documents"", ""query"": ""notes""}",search_files,"{""file_type"": ""png"", ""folder"": ""Documents"", ""query"": ""notes""}",low,False,Search results for notes,synthetic_paraphrase_wrapper,en,laptop_assistant
e94fd5ec7fff,reboot the computer,restart_system,{},restart_system,{},high,True,Restart confirmation required,synthetic_template,en,laptop_assistant
8b2e1ab97d49,enable living room TV,smart_home_on,"{""device"": ""TV"", ""room"": ""living room"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""TV"", ""room"": ""living room"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_template,en,laptop_assistant
10f563b61b0d,can you schedule it tomorrow quickly,clarify_ambiguous,"{""reason"": ""event title/time missing""}",ask_clarification,"{""question"": ""Could you clarify? event title/time missing.""}",none,False,Clarification requested,synthetic_paraphrase_wrapper,en,laptop_assistant
58744712d47d,please open Pictures for me,open_folder,"{""folder"": ""Pictures""}",open_folder,"{""folder"": ""Pictures""}",low,False,Pictures folder opened,synthetic_paraphrase_wrapper,en,laptop_assistant
fd52218a88e6,hey jarvis search for presentation py files in Downloads please,search_files,"{""file_type"": ""py"", ""folder"": ""Downloads"", ""query"": ""presentation""}",search_files,"{""file_type"": ""py"", ""folder"": ""Downloads"", ""query"": ""presentation""}",low,False,Search results for presentation,synthetic_paraphrase_wrapper,en,laptop_assistant
3daa17fd151c,could you find project report files in Screenshots when possible,search_files,"{""file_type"": ""mp4"", ""folder"": ""Screenshots"", ""query"": ""project report""}",search_files,"{""file_type"": ""mp4"", ""folder"": ""Screenshots"", ""query"": ""project report""}",low,False,Search results for project report,synthetic_paraphrase_wrapper,en,laptop_assistant
992491d6188c,can you put speaker volume at 0 percent for me,set_volume,"{""level"": 0}",set_system_volume,"{""level"": 0}",low,False,Volume set to 0%,synthetic_paraphrase_wrapper,en,laptop_assistant
